35221203,Samsung,SGH-S5230 Staraka SGH-S5230 Tocco Lite  ,,,
35221500,Motorola,V.50MC2-41E15  ,,,
35221700,Maxon,DW-555,,,
35221900,Motorola,G20,,,
35222100,Siemens AG,S53iS30880-S4100  ,,,
35222200,Siemens AG,A52S30880-S6250  ,,,
35222300,Siemens AG,A52,,,
35222400,Siemens AG,A52,,,
35222601,Motorola,RAZR V3i V3t V3rMQ4-4411G11  ,,,
35222701,Motorola,C113 .. C123 C138CC3-41C11  ,,,
35222801,Motorola,C113 .. C123 C138CC3-41C11  ,,,
35222802,Samsung,SGH-T229,,,
35222901,Motorola,C113 .. C123 C138CC3-41C11  ,,,
35223001,Motorola,E1070 Vodafone V1075MUT4-4411K11  ,,,
35223101,Motorola,C168BC3-41A11  ,,,
35223201,Motorola,C257 C261CC3-41C51  ,,,
35223301,Motorola,V175 V176 V177CC3-41C41  ,,,
35223401,Motorola,C113 .. C123 C138CC3-41C11  ,,,
35223500,Bird,V10,,,
35223501,Motorola,C113 .. C123 C138CC3-41C11  ,,,
35223601,Motorola,RAZR V3MQ4-4411G21  ,,,
35223701,Motorola,C113 .. C123 C138CC3-41C11  ,,,
35223801,Motorola,ROKR E2MQ4-4411J11  ,,,
35223900,Samsung,SGH-X100,,,
35223901,Motorola,KRZR K1MQ5-4411A11  ,,,
35223902,Sony Ericsson,K770i,,,
35224000,Samsung,SGH-P400 P408,,,
35224001,Motorola,RAZR V3i V3t V3rMQ4-4411G11  ,,,
35224002,Samsung,SGH-C300,,,
35224100,Samsung,SGH-P400 P408,,,
35224101,Motorola,RAZR V3xMUT4-4411J11  ,,,
35224102,Sony Ericsson,W580c W580i,,,
35224200,Samsung,SGH-P408+,,,
35224201,Motorola,V3iMQ4-4411G12  ,,,
35224300,Samsung,SGH-P408+,,,
35224301,Motorola,V3iMQ4-4411G12  ,,,
35224400,Samsung,SGH-E105,,,
35224401,Motorola,RAZR V3MQ3-4411H11  ,,,
35224501,Motorola,PEBL U6MQ4-4411C11  ,,,
35224600,Konka,Konka K616,,,
35224601,Motorola,C168iBC3-41A21  ,,,
35224701,Motorola,C168iBC3-41A21  ,,,
35224801,Motorola,W375CQ3-4411A11  ,,,
35224901,Motorola,C257 C261CC3-41C51  ,,,
35224903,Sony Ericsson,Z750a Z750i,,,
35225000,Ezze Mobile Tech Inc,Ezio E51RC,,,
35225001,Motorola,SLVR L7MQ4-4411F11  ,,,
35225101,Nokia,2310RM-189 (DCT-4+)  ,,,
35225201,Nokia,8800dRM-165 (DCT-4)  ,,,
35225300,Siemens AG,C55 L55 TunaS30880-S5600  ,,,
35225301,Nokia,6101RM-76 (DCT-4)  ,,,
35225401,Nokia,3220bRH-49 (DCT-4)  ,,,
35225501,Nokia,N95-1RM-159 (BB5)  ,,,
35225600,Sagem,OT230 / OT260 / OT290,,,
35225601,Nokia,6070bRM-167 (DCT-4)  ,,,
35225700,Motorola,E380MC3-41F11  ,,,
35225701,Nokia,6131RM-115 (BB5)  ,,,
35225800,Motorola,E360CC3-41A11  ,,,
35225801,Nokia,6131RM-115 (BB5)  ,,,
35225900,Bird,S588,,,
35225901,Nokia,6630RM-1 (BB5)  ,,,
35226001,Nokia,1600RH-64 (DCT-4)  ,,,
35226100,LG Electronics,G7050,,,
35226101,Nokia,1110RH-70 (DCT-4)  ,,,
35226200,Arima Communication,2820,,,
35226201,Nokia,1100RH-18 (DCT-4)  ,,,
35226300,TCL Mobile Communication,I929,,,
35226301,Nokia,1100RH-18 (DCT-4)  ,,,
35226401,Nokia,6280RM-78 (BB5)  ,,,
35226500,TCL Mobile Communication,TCL GB25,,,
35226501,Nokia,6280RM-78 (BB5)  ,,,
35226600,TCL Mobile Communication,I929,,,
35226601,Nokia,Vertu ConstellationRHV-8  ,,,
35226700,TCL Mobile Communication,I929,,,
35226701,Nokia,6101bRM-77 (DCT-4)  ,,,
35226800,TCL Mobile Communication,I929,,,
35226801,Nokia,6102iRM-162 (DCT-4)  ,,,
35226802,Huawei,E176 USB Modem,,,
35226900,TCL Mobile Communication,I929,,,
35226901,Nokia,6103bRM-162 (DCT-4)  ,,,
35227000,TCL Mobile Communication,TCL GB25,,,
35227001,Nokia,1600RH-64 (DCT-4)  ,,,
35227100,TCL Mobile Communication,TCL GB25,,,
35227101,Nokia,1600RH-64 (DCT-4)  ,,,
35227200,TCL Mobile Communication,TCL GB25,,,
35227201,Nokia,6600NHL-10 (DCT-4)  ,,,
35227300,TCL Mobile Communication,TCL GB25,,,
35227301,Nokia,6600NHL-10 (DCT-4)  ,,,
35227401,Nokia,6600NHL-10 (DCT-4)  ,,,
35227500,Sagem,myC2,,,
35227501,Nokia,6630RM-1 (BB5)  ,,,
35227600,Motorola,E380MC3-41F11  ,,,
35227601,Nokia,6630RM-1 (BB5)  ,,,
35227700,Nec,N810Phoenix-R  ,,,
35227701,Nokia,6680RM-36 (BB5)  ,,,
35227800,Nec,N600 / KunLunShan,,,
35227801,Nokia,6680RM-36 (BB5)  ,,,
35227900,Motorola,C550MC3-41D21  ,,,
35227901,Nokia,1600RH-64 (DCT-4)  ,,,
35228000,Samsung,SGH-E700,,,
35228001,Nokia,1100 1108RH-18 (DCT-4)  ,,,
35228100,Motorola,V8088, V51MC2-41E12  ,,,
35228101,Nokia,1100 1108RH-18 (DCT-4)  ,,,
35228200,Nec,e616 / c616 / UltimoKMP7M2H1  ,,,
35228201,Nokia,1110RH-70 (DCT-4)  ,,,
35228300,Sagem,myX4,,,
35228301,Nokia,2310RM-189 (DCT-4+)  ,,,
35228400,Nec,e616 / c616Ultimo  ,,,
35228401,Nokia,6151RM-200 (BB5)  ,,,
35228501,Nokia,6230iRM-72 (DCT-4)  ,,,
35228601,Nokia,8800dRM-165 (DCT-4)  ,,,
35228700,Samsung,SGH-X108,,,
35228701,Nokia,8800dRM-165 (DCT-4)  ,,,
35228800,Samsung,SGH-V200,,,
35228801,Nokia,N75-3RM-128 (BB5)  ,,,
35228900,Samsung,SGH-V200,,,
35228901,Nokia,1110RH-70 (DCT-4)  ,,,
35229000,Samsung,SGH-E108,,,
35229001,Nokia,2310RM-189 (DCT-4+)  ,,,
35229100,Samsung,SGH-E108,,,
35229101,Nokia,N93RM-153 (BB5)  ,,,
35229201,Nokia,1600RH-64 (DCT-4)  ,,,
35229300,Tellumat (Pty) Limited,M10 / M10i GSM Interface,,,
35229301,Nokia,1600RH-64 (DCT-4)  ,,,
35229400,Motorola,C200 C201 C205AC2-41D11  ,,,
35229401,Nokia,1600RH-64 (DCT-4)  ,,,
35229500,Siemens AG,M50 K45Manta  ,,,
35229501,Nokia,1600RH-64 (DCT-4)  ,,,
35229600,Siemens AG,C45 K45Flipper  ,,,
35229601,Nokia,1110RH-70 (DCT-4)  ,,,
35229700,Siemens AG,MT50 K45Manta  ,,,
35229701,Nokia,1110RH-70 (DCT-4)  ,,,
35229800,Siemens AG,C53iS30880-S4050  ,,,
35229801,Nokia,1112RH-93 (DCT-4)  ,,,
35229900,Siemens AG,M53iS30880-S4250  ,,,
35229901,Nokia,6030RM-74 (DCT-4)  ,,,
35230000,Maxon,MX-7921,,,
35230001,Nokia,1100 1108RH-18 (DCT-4)  ,,,
35230100,Maxon,MX-7922,,,
35230200,Motorola,C350 C351 C353 C355 C356 C359MC3-41D12  ,,,
35230300,BenQ,Benten 938,,,
35230501,Nec (UK),N3306,,,
35230601,Nec (UK),N1707,,,
35230801,Motorola,MPX220BQ3-4411A11  ,,,
35231000,Siemens AG,A36 A35 A40 B35N B40S30880-S4XXX  ,,,
35231300,Sendo,Soutec S681,,,
35231400,Maxon,MX-7991,,,
35231500,Maxon,MX-C80,,,
35231501,Alcatel,One Touch E230,,,
35231600,Sagem,myX8,,,
35231700,BenQ,Noka A18,,,
35232000,Samsung,SGH-D108,,,
35232100,Motorola,C200 C201 C205AC2-41D11  ,,,
35232201,ZTE,F850Telstra  ,,,
35232700,Toshiba Information Systems UK,TS222i,,,
35232800,Sagem,myX1 myX1w,,,
35233200,Mobileden Technolgy Ltd,Q68,,,
35233500,Bird,E858,,,
35233501,Sony Ericsson,W300a W300c W300i,,,
35233601,Sony Ericsson,W810a W810c W810i,,,
35233700,Motorola,C330 C331 C333 C336MC3-41D11  ,,,
35233701,Sony Ericsson,W810a W810c W810i,,,
35234001,Huawei,E630+webnwalk Card plus (PCMCIA)  ,,,
35234100,Pantech,Rhea,,,
35234102,Alcatel,One Touch S107,,,
35234201,BenQ Co Ltd,A58,,,
35234301,BenQ Co Ltd,A58,,,
35234500,Alcatel,EMOL316,,,
35234700,Siemens AG,U15,,,
35234800,Samsung,SGH-X430,,,
35234802,Alcatel,One Touch S218,,,
35234900,Samsung,Kejian K368,,,
35235001,Sony Ericsson,W810a W810c W810i,,,
35235100,KBT Mobile Co Ltd,K891,,,
35235200,KBT Mobile Co Ltd,K892,,,
35235300,Amoi,S6,,,
35235301,Samsung,SGH-E376,,,
35235302,ZTE Corporation,X760T-Mobile Vairy Touch  ,,,
35235400,Pantech,CUTE-VT,,,
35235500,Maxon,MX-7851,,,
35235700,Telsda Mobile,Telsda ,,,
35235800,ZTE Corporation,P1088,,,
35236100,Samsung,SGH-A800,,,
35236200,Samsung,SGH-C100,,,
35236203,Sony Ericsson,W395,,,
35236300,Samsung,SGH-C100,,,
35236400,Samsung,SGH-C100,,,
35236500,Samsung,SGH-C108T,,,
35236600,Motorola,GPRS ModuleMT3-411A21  ,,,
35236700,Sagem,myV-65,,,
35237200,Konka,Konka T606,,,
35237600,Siemens AG,M55S30880-S63*0  ,,,
35237700,Siemens AG,M55S30880-S63*0  ,,,
35237800,Siemens AG,M55S30880-S63*0  ,,,
35238000,Pantech,Odin,,,
35238001,Sony Ericsson,NTT Docomo SO703iFOMA  ,,,
35238100,Samsung,Kejian K618,,,
35238200,Samsung,Kejian K618,,,
35238201,Sony Ericsson,K510a K510c K510i,,,
35238202,Sony Ericsson,W890i,,,
35238402,Sony Ericsson,K770i,,,
35238502,Samsung,SGH-P960,,,
35238800,KBT Mobile Co Ltd,K820,,,
35238900,KBT Mobile Co Ltd,K810,,,
35239000,Telsda Mobile,Telsda 868,,,
35239100,CEC Telecom Co. Ltd.,CECT F18,,,
35239200,CEC Telecom Co. Ltd.,CECT F16,,,
35239402,Alcatel,One Touch S319,,,
35239500,Motorola,T190AC3-41B11  ,,,
35239502,Alcatel,One Touch S320,,,
35239600,Siemens AG,A52S30880-S6250  ,,,
35240101,Sony Ericsson,W850c W850i,,,
35240501,Sagem,myC5-2,,,
35240802,Alcatel,One Touch S120,,,
35240901,ASUSTeK Computer Inc,P525,,,
35240902,Alcatel,One Touch S120,,,
35241000,D-NET International Corp.,TELSDA ZTC818,,,
35241100,Motorola,V303MQ3-4411A11  ,,,
35242100,Arima Communication,Arima 2201,,,
35242101,ASUSTeK Computer Inc,o2 XDA Graphite,,,
35242102,Huawei,U1220 U1220s,,,
35242200,Bird,V58,,,
35242201,Sang Fei Shenzen,PHILIPS S660,,,
35242300,Sagem,myX5m,,,
35242400,Motorola,A835MUT4-4411C11  ,,,
35242500,Motorola,V150MC3-41H11  ,,,
35242600,Motorola,C250 C260 C266 C350i C350eMC3-41D13  ,,,
35242700,Sagem,myX1p myX1pw myX1p Wap,,,
35242701,LG Electronics,NTT Docomo L601i (Simpure L1),,,
35242800,Sagem,myX1 myX1w,,,
35242900,Sagem,myX2,,,
35243000,BenQ,56M32,,,
35243002,Sony Ericsson,W580c W580i,,,
35243200,Bird,woman star F2,,,
35243300,Bird,woman star F1+,,,
35243401,Samsung,SGH-E420,,,
35243402,Sony Ericsson,K200a K200c K200i K220c K220i,,,
35243600,TCL Mobile Communication,3788C,,,
35243602,Samsung,SGH-A837 RugbyATT  ,,,
35243700,CEC Telecom Co. Ltd.,CECT F18,,,
35243900,TCL Mobile Communication,S350,,,
35244000,Ezze Mobile Tech Inc,Ezio E52RC,,,
35244100,Ezze Mobile Tech Inc,Ezio E53FD,,,
35244200,Ezze Mobile Tech Inc,Ezio E56RC,,,
35244201,HTC,P4350 HeraldXDA Terra, VPA Compact IV, Dopod 858  ,,,
35244202,Samsung,SGH-U900 Soul,,,
35244401,Samsung,SGH-D900,,,
35244600,Sagem,myX6,,,
35244701,Samsung,SGH-E890 E898,,,
35244903,Samsung,SGH-F480 F488 Tocco,,,
35245003,Samsung,SGH-J700,,,
35245100,Motorola,E365CC3-41B11  ,,,
35245102,Huawei,U1220s,,,
35245200,Motorola,E365CC3-41B11  ,,,
35245300,Arima Communication,Arima 2850,,,
35245400,BenQ,Sunny Unitach U68,,,
35245503,ZTE,X760,,,
35246200,Nec,N331i (Europe) / N700 (China)Cheetah  ,,,
35246300,Nec,N331i (Europe) / N700 (Chinea)Cheetah  ,,,
35246303,ZTE,X761,,,
35246400,Siemens AG,C62OEM Microcell Ltd  ,,,
35246500,Microcell Ltd,Siemens C62,,,
35246700,Maxon,EverWish A-168,,,
35246800,Maxon,EverWish A-801,,,
35246900,Samsung,SGH-D100A,,,
35247000,Samsung,SGH-D100A,,,
35247100,Samsung,SGH-A800,,,
35247200,Samsung,SGH-A800,,,
35247300,Samsung,SGH-C100,,,
35247400,Samsung,SGH-C100,,,
35247500,Samsung,Kejian K618,,,
35247600,Samsung,Kejian K618,,,
35247602,Motorola,RAZR V3MQ3-4411H11  ,,,
35247700,Samsung,SGH-S300,,,
35247701,BenQ Co Ltd,EF61,,,
35247702,Motorola,W230,,,
35247800,Samsung,SGH-S300,,,
35247900,Samsung,SGH-V200,,,
35248000,Samsung,SGH-V200,,,
35248001,BenQ Co Ltd,BenQ-Siemens CF51,,,
35248001,BenQ Co Ltd,BenQ-Siemens CF51,,,
35248100,Samsung,SGH-X450 X458,,,
35248103,Sony Ericsson,K330c K330i,,,
35248200,Samsung,SGH-X450 X458,,,
35248300,Samsung,SGH-X710,,,
35248302,Motorola,W230,,,
35248400,Nec,N700 (European Market)Cheetah  ,,,
35248501,Samsung,SGH-X520,,,
35248502,Motorola,W270 W396 W397vCC3-41F11  ,,,
35248600,Bird,Bird S1820,,,
35248700,Motorola,T190AC2-41B11  ,,,
35248702,Motorola,EM325BC4-41A11  ,,,
35248800,Telsda Mobile,Telsda Gionee 506,,,
35248801,Sagem,my210X,,,
35248802,Motorola,U9MQ5-4411B11  ,,,
35248900,Siemens AG,SL55,,,
35249000,Motorola,V500 V525MQ3-4411A11  ,,,
35249002,Motorola,ROKR E8MQ6-4411A11  ,,,
35249200,BenQ,S660,,,
35249201,Sagem,my212X,,,
35249202,Motorola,VE70MUQ6-34411G11  ,,,
35249300,Sendo,SND300 / S300,,,
35249302,Motorola,RAZR V3e V3ie V3i V3tMQ4-4411G12  ,,,
35249400,Motorola,V500 V525MQ3-4411A11 Vodafone  ,,,
35249500,Motorola,T720 T720i T722 T722iMC3-41E11  ,,,
35249502,Motorola,W156 W160 W175 W180CC3-41E11  ,,,
35249600,D-NET International Corp.,TELSDA T331+,,,
35249700,D-NET International Corp.,KONKA C909,,,
35249902,Motorola,U9MQ5-4411B11  ,,,
35250000,Samsung,SGH-X718,,,
35250002,Motorola,VU20MUT6-3411F11  ,,,
35250100,Nokia,3310NHM-5NX (DCT-3)  ,,,
35250101,Motorola,KRZR K1MQ5-4411A11  ,,,
35250200,Nokia,3310NHM-5NX (DCT-3)  ,,,
35250201,Motorola,W220BC3-41B11  ,,,
35250300,Nokia,1100RH-38 (DCT-4)  ,,,
35250301,Motorola,V3iMQ4-4411G12  ,,,
35250400,Nokia,6610NHL-4U (DCT-4)  ,,,
35250401,Motorola,SLVR L7MQ4-4411F11  ,,,
35250500,Nokia,6820NHL-9 (DCT-4)  ,,,
35250501,Motorola,RAZR V3xMUT4-4411J11  ,,,
35250600,Nokia,6820NHL-9 (DCT-4)  ,,,
35250601,Motorola,RAZR V3MQ3-4411H11  ,,,
35250700,Nokia,6820NHL-9 (DCT-4)  ,,,
35250701,Motorola,RAZR V3MQ3-4411H11  ,,,
35250800,Nokia,3310NHM-5NX (DCT-3)  ,,,
35250801,Motorola,C390MQ3-4411C32  ,,,
35250900,Nokia,3100bRH-50 (DCT-4)  ,,,
35250901,Motorola,RAZR V3MQ4-4411G21  ,,,
35251000,Nokia,5210NSM-5 (DCT-3)  ,,,
35251001,Motorola,RAZR V3MQ3-4411H11  ,,,
35251100,Nokia,2100NAM-2 (DCT-3)  ,,,
35251101,Motorola,V360MQ4-4411D11  ,,,
35251200,Nokia,2100NAM-2 (DCT-3)  ,,,
35251201,Motorola,L2 L6 L6i L6gMQ3-4411I11  ,,,
35251300,Nokia,3410NHM-2NX  ,,,
35251301,Motorola,RAZR V3xMUT4-4411J11  ,,,
35251400,Nokia,3410NHM-2NX  ,,,
35251401,Motorola,C113 .. C123 C138CC3-41C11  ,,,
35251501,Motorola,W205 W208 W209 W215 W218CC3-41C62  ,,,
35251600,Nokia,6500 8310NHM-7 (DCT-4)  ,,,
35251601,Motorola,W205 W208 W209 W215 W218CC3-41C62  ,,,
35251700,Nokia,3200RH-30 (DCT-4)  ,,,
35251701,Motorola,V6MUT6-3411A11  ,,,
35251800,Nokia,3200RH-30 (DCT-4)  ,,,
35251801,Motorola,W375CQ3-4411A11  ,,,
35251900,Nokia,3200RH-30 (DCT-4)  ,,,
35251901,Motorola,C113 .. C123 C138CC3-41C11  ,,,
35252000,Nokia,3200RH-30 (DCT-4)  ,,,
35252001,Motorola,RAZR V3MQ3-4411H11  ,,,
35252100,Nokia,3200bRH-31 (DCT-4)  ,,,
35252101,Motorola,A1200 MingMQ4-4411H11  ,,,
35252200,Nokia,7210NHL-4 (DCT-4)  ,,,
35252201,Motorola,V360MQ4-4411D11  ,,,
35252300,Nokia,6100NPL-2 (DCT-4)  ,,,
35252301,Motorola,C113 .. C123 C138CC3-41C11  ,,,
35252400,Nokia,1100RH-18 (DCT-4)  ,,,
35252401,Motorola,A1200 MingMQ4-4411H11  ,,,
35252500,Nokia,3100RH-19 (DCT-4)  ,,,
35252501,Motorola,RAZR V3MQ4-4411G21  ,,,
35252600,Nokia,3100RH-19 (DCT-4)  ,,,
35252700,Nokia,3100RH-19 (DCT-4)  ,,,
35252800,Nokia,3100bRH-50 (DCT-4)  ,,,
35252900,Nokia,6600NHL-10 (DCT-4)  ,,,
35253000,Nokia,1100RH-38 (DCT-4)  ,,,
35253100,Nokia,1100RH-38 (DCT-4)  ,,,
35253200,Nokia,3510i 3530RH-9 (DCT-4)  ,,,
35253300,Nokia,3510i 3530RH-9 (DCT-4)  ,,,
35253400,Nokia,2100NAM-2 (DCT-3)  ,,,
35253500,Nokia,2100NAM-2 (DCT-3)  ,,,
35253600,Nokia,2100NAM-2 (DCT-3)  ,,,
35253700,Nokia,2100NAM-2 (DCT-3)  ,,,
35253800,Nokia,3108RH-6 (DCT-4)  ,,,
35253900,Nokia,3315NHM-5NY (DCT-3)  ,,,
35254000,Nokia,12i GSM ModuleRX-2 (DCT-4)  ,,,
35254100,Nokia,2300RM-4 (DCT-4)  ,,,
35254200,Nokia,2300RM-4 (DCT-4)  ,,,
35254300,Nokia,2300bRM-5 (DCT-4)  ,,,
35254301,Samsung,SGH-X650,,,
35254400,Nokia,2300bRM-5 (DCT-4)  ,,,
35254500,Nokia,7250iNHL-4JX (DCT-4)  ,,,
35254600,Nokia,1100RH-18 (DCT-4)  ,,,
35254602,Samsung,SGH-I200,,,
35254700,Nokia,3310NHM-5NX (DCT-3)  ,,,
35254800,Nokia,3310NHM-5NX (DCT-3)  ,,,
35254900,Nokia,6100NPL-2 (DCT-4)  ,,,
35255000,Nokia,3108RH-6 (DCT-4)  ,,,
35255001,Samsung,SGH-X210,,,
35255100,Samsung,SGH-X718,,,
35255101,Samsung,SGH-F300,,,
35255200,Samsung,SGH-E708,,,
35255300,Samsung,SGH-E708,,,
35255301,BenQ Co Ltd,Siemens C71a,,,
35255301,BenQ Co Ltd,Siemens C71a,,,
35255501,HTC,X7500 AthenaDopod U1000, Ameo  ,,,
35255601,Philips,598,,,
35255700,Motorola,V878BT3-411B11  ,,,
35255701,Sony Ericsson,K750c K750i,,,
35255800,Motorola,V690BT3-411C11  ,,,
35255801,Sony Ericsson,K750c K750i,,,
35256000,TCL Mobile Communication,Q510,,,
35256002,Sony Ericsson,W580c W580i,,,
35256100,CEC Telecom Co. Ltd.,CECT T520,,,
35256202,Samsung,SGH-E250,,,
35256301,Samsung,SGH-T509,,,
35256302,Samsung,SGH-G400 Soul,,,
35256600,Ezze Mobile Tech Inc,Ezio E52FD,,,
35256700,Ezze Mobile Tech Inc,Ezio E55FC,,,
35256800,Samsung,SGH-D410,,,
35256900,Samsung,SGH-D410,,,
35256902,Sony Ericsson,W200a W200c W200i,,,
35257000,Samsung,SGH-D410,,,
35257002,Sony Ericsson,K320a K320c K320i,,,
35257100,CEC Telecom Co. Ltd.,CECT F16,,,
35257102,Sony Ericsson,K660i,,,
35257200,Pantech,G310,,,
35257300,Pantech,G510,,,
35257400,Pantech,G550,,,
35257401,Samsung,SGH-X520,,,
35257600,Samsung,SGH-V200,,,
35257700,Quanta Computer,Panasonic GD55,,,
35257800,Bird,S1180,,,
35257900,Bird,SC04,,,
35258000,Bird,S588,,,
35258100,Microcell Ltd,Siemens Xelibri X8,,,
35258103,Samsung,SGH-E1100 Guru,,,
35258300,Samsung,SGH-R220S,,,
35258700,Motorola,C250 C260 C266 C350i C350eMC3-41D13  ,,,
35258800,Motorola,C550MC3-41D21  ,,,
35258900,Motorola,C250 C260 C266 C350i C350eMC3-41D13  ,,,
35259000,Motorola,V150MC3-41H11  ,,,
35259300,Samsung,SGH-Z100,,,
35259400,Samsung,SGH-R200S,,,
35259500,Samsung,SGH-R200S,,,
35259502,LG Electronics,KE990 Viewty,,,
35260000,Pegasus Telecom Co. Ltd,P6,,,
35260200,Konka,A08,,,
35260202,Sony Ericsson,J120c J120i,,,
35260400,Motorola,V690BT3-411C11  ,,,
35260500,Motorola,V690BT3-411C11  ,,,
35260600,Motorola,V878BT3-411B11  ,,,
35260700,Motorola,V878BT3-411B11  ,,,
35260800,Motorola,MPX200BT3-411A11  ,,,
35260900,Motorola,MPX200BT3-411A11  ,,,
35261000,Siemens AG,A55S30880-S5750  ,,,
35261200,Innostream,CHABRIDGE N180,,,
35261300,Innostream,CHABRIDGE S190,,,
35261400,CEC Telecom Co. Ltd.,CECT F909,,,
35261401,Konka,KD39,,,
35261600,Maxon,O2X1,,,
35261900,Samsung,SGH-P510,,,
35262000,Samsung,SGH-X600 X608,,,
35262100,Samsung,SGH-X600 X608,,,
35262200,Samsung,SGH-X600 X608,,,
35262300,Samsung,SGH-X600 X608,,,
35262400,Sagem,myX6,,,
35262900,Innostream,I2100,,,
35263000,Innostream,I2000,,,
35263100,Quanta Computer,Panasonic G51E G70,,,
35263200,Quanta Computer,Panasonic G51m,,,
35263202,Huawei,U1300Vodafone V725  ,,,
35263400,Bird,S788,,,
35263500,Amoi,A9+,,,
35263602,Telit Mobile Terminals,EZ-864 PRO,,,
35263602,Telit Mobile Terminals,GC864-QUAD-PY,,,
35263603,Sony Ericsson,W890iStereo FM radio  ,,,
35263701,LG Electronics,KG800 Chocolate,,,
35263800,Samsung,SGH-E710,,,
35263801,LG Electronics,KG800 Chocolate,,,
35263900,Samsung,SGH-S408,,,
35263901,LG Electronics,KG800 Chocolate,,,
35264002,HTC,P3300 ArtemisXDA Orbit, MDA Compact III, Dopod P800  ,,,
35264103,Samsung,SGH GT-S5600,,,
35264900,Sendo,SMD330 / S330,,,
35265001,Samsung,SGH-X510,,,
35265100,Siemens AG,C55 L55 TunaS30880-S5600  ,,,
35265101,Samsung,SGH-X530,,,
35265102,Samsung,SGH-M310,,,
35265202,Samsung,SGH-B300,,,
35265300,Alcatel,One Touch 735iBH4  ,,,
35265302,Samsung,SGH-M200,,,
35265400,Alcatel,One Touch 735iBH4  ,,,
35265500,Alcatel,One Touch 536,,,
35265600,Alcatel,One Touch 536,,,
35265700,TCL Mobile Communication,818,,,
35265802,LG Electronics,TU515,,,
35265901,Sagem,my202C,,,
35266000,D-NET International Corp.,KONKA C939,,,
35266001,Samsung,SGH-E790,,,
35266900,Quanta Computer,OEM for T-Mobile / Siemens,,,
35267000,BenQ,CEC T668,,,
35267100,Motorola,C450MC3-41D14  ,,,
35267200,Motorola,C350 C351 C353 C355 C356 C359MC3-41D12  ,,,
35267300,Konka,Konka C928,,,
35267500,Sagem,OPS 940DB,,,
35267600,Pantech,G650,,,
35267700,Pantech,G600,,,
35267800,Motorola,V30x V400 E550 V5xx V600MQ3-4411A11  ,,,
35267900,TCL Mobile Communication,808,,,
35268102,HTC,S740,,,
35268200,Sony Ericsson,K510a K510c K510i,,,
35268200,Pantech,G105,,,
35268300,Motorola,V30x V400 E550 V5xx V600MQ3-4411A11  ,,,
35268302,Sony Ericsson,W910i,,,
35268400,Motorola,E365CC3-41B11  ,,,
35268501,Samsung,SGH-X506 X507,,,
35268600,BenQ,56D77,,,
35268701,ZTE Corporation,A37,,,
35269000,Samsung,SGH-R210S,,,
35269101,LG Electronics,KG110,,,
35269200,Sagem,myX5-RM2002  ,,,
35269300,Motorola,C350 C351 C353 C355 C356 C359MC3-41D12  ,,,
35269301,ASUSTeK Computer Inc,P535,,,
35269302,Samsung,SGH-J700 J708,,,
35269400,Motorola,V150MC3-41H11  ,,,
35269501,Samsung,SGH-Z360,,,
35269502,Samsung,SGH-J150,,,
35269900,Siemens AG,A55,,,
35269901,PalmOne,Treo 750,,,
35270000,Siemens AG,A55,,,
35270400,Motorola,V150MC3-41H11  ,,,
35270402,Sony Ericsson,W380a W380i,,,
35270501,PalmOne,Treo 680,,,
35270600,Motorola,V60i EOTDMT3-411E14  ,,,
35270601,Samsung,SGH-X500,,,
35270700,Samsung,SGH-P100 P108,,,
35270800,Samsung,SGH-E715,,,
35270900,Motorola,C350 C351 C353 C355 C356 C359MC3-41D12  ,,,
35271000,Motorola,C350 C351 C353 C355 C356 C359MC3-41D12  ,,,
35271100,Motorola,A835MUT4-4411C11  ,,,
35271101,Samsung,SGH-C417,,,
35271301,LG Electronics,KG120,,,
35271400,Samsung,SGH-I700,,,
35271500,Samsung,SGH-P705,,,
35271800,Motorola,C550MC3-41D21  ,,,
35271801,BenQ Co Ltd,BenQ-Siemens E81,,,
35271801,BenQ Co Ltd,BenQ-Siemens E81,,,
35271900,Maxon,MX-7750 T-308,,,
35272000,Maxon,MX-7752 T-988,,,
35272100,Maxon,DW-860,,,
35272200,Bird,Bird S1160,,,
35272400,Konka,Konka C929,,,
35272502,Sony Ericsson,W610c W610i,,,
35272601,Nokia,1100 1108RH-18 (DCT-4)  ,,,
35272701,Nokia,2600RH-59 (DCT-4)  ,,,
35272800,ZTE Corporation,A800,,,
35272801,Nokia,2610RH-86 (DCT-4+)  ,,,
35272901,Nokia,6101RM-76 (DCT-4)  ,,,
35273001,Nokia,6103RM-161 (DCT-4)  ,,,
35273101,Nokia,5200RM-174 (BB5)  ,,,
35273201,Nokia,5300bRM-147 (BB5)  ,,,
35273301,Nokia,5200bRM-181 (BB5)  ,,,
35273302,Sony Ericsson,K550c K550i,,,
35273401,Nokia,5300RM-146 (BB5)  ,,,
35273501,Nokia,6102iRM-162 (DCT-4)  ,,,
35273600,KBT Mobile Co Ltd,K850,,,
35273601,Nokia,6133bRM-126 (BB5)  ,,,
35273603,LG Electronics,KP106,,,
35273700,Newgen Telecom Co Ltd,N511,,,
35273701,Nokia,3220RH-37 (DCT-4)  ,,,
35273801,Nokia,6030RM-74 (DCT-4)  ,,,
35273900,CEC Telecom Co. Ltd.,CECT T520,,,
35273901,Nokia,1600RH-64 (DCT-4)  ,,,
35274000,ZTE Corporation,A810,,,
35274001,Nokia,3230RM-51 (DCT-4)  ,,,
